source,relation,target,source_label,target_label,resource
path:map05012,KEGG,5601,Parkinson disease,MAPK9,https://www.genome.jp/kegg/
path:map05012,KEGG,5599,Parkinson disease,MAPK8,https://www.genome.jp/kegg/
path:map05012,KEGG,818,Parkinson disease,CAMK2G,https://www.genome.jp/kegg/
path:map05130,KEGG,3554,Pathogenic Escherichia coli infection,IL1R1,https://www.genome.jp/kegg/
path:map05130,KEGG,5603,Pathogenic Escherichia coli infection,MAPK13,https://www.genome.jp/kegg/
path:map05130,KEGG,1432,Pathogenic Escherichia coli infection,MAPK14,https://www.genome.jp/kegg/
path:map05130,KEGG,5600,Pathogenic Escherichia coli infection,MAPK11,https://www.genome.jp/kegg/
path:map05130,KEGG,6300,Pathogenic Escherichia coli infection,MAPK12,https://www.genome.jp/kegg/
path:map05130,KEGG,5602,Pathogenic Escherichia coli infection,MAPK10,https://www.genome.jp/kegg/
path:map05130,KEGG,581,Pathogenic Escherichia coli infection,BAX,https://www.genome.jp/kegg/
path:map05130,KEGG,4671,Pathogenic Escherichia coli infection,NAIP,https://www.genome.jp/kegg/
path:map05130,KEGG,26999,Pathogenic Escherichia coli infection,CYFIP2,https://www.genome.jp/kegg/
path:map05130,KEGG,23191,Pathogenic Escherichia coli infection,CYFIP1,https://www.genome.jp/kegg/
path:map05130,KEGG,79861,Pathogenic Escherichia coli infection,TUBAL3,https://www.genome.jp/kegg/
path:map05130,KEGG,81873,Pathogenic Escherichia coli infection,ARPC5L,https://www.genome.jp/kegg/
path:map05130,KEGG,1365,Pathogenic Escherichia coli infection,CLDN3,https://www.genome.jp/kegg/
path:map05130,KEGG,9075,Pathogenic Escherichia coli infection,CLDN2,https://www.genome.jp/kegg/
path:map05130,KEGG,9076,Pathogenic Escherichia coli infection,CLDN1,https://www.genome.jp/kegg/
path:map05130,KEGG,55971,Pathogenic Escherichia coli infection,BAIAP2L1,https://www.genome.jp/kegg/
path:map05130,KEGG,60,Pathogenic Escherichia coli infection,ACTB,https://www.genome.jp/kegg/
path:map05130,KEGG,3071,Pathogenic Escherichia coli infection,NCKAP1L,https://www.genome.jp/kegg/
path:map05130,KEGG,4644,Pathogenic Escherichia coli infection,MYO5A,https://www.genome.jp/kegg/
path:map05130,KEGG,4645,Pathogenic Escherichia coli infection,MYO5B,https://www.genome.jp/kegg/
path:map05130,KEGG,100506658,Pathogenic Escherichia coli infection,OCLN,https://www.genome.jp/kegg/
path:map05130,KEGG,55930,Pathogenic Escherichia coli infection,MYO5C,https://www.genome.jp/kegg/
path:map05130,KEGG,7430,Pathogenic Escherichia coli infection,EZR,https://www.genome.jp/kegg/
path:map05130,KEGG,9170,Pathogenic Escherichia coli infection,LPAR2,https://www.genome.jp/kegg/
path:map05130,KEGG,2846,Pathogenic Escherichia coli infection,LPAR4,https://www.genome.jp/kegg/
path:map05130,KEGG,57121,Pathogenic Escherichia coli infection,LPAR5,https://www.genome.jp/kegg/
path:map05130,KEGG,57180,Pathogenic Escherichia coli infection,ACTR3B,https://www.genome.jp/kegg/
path:map05130,KEGG,653857,Pathogenic Escherichia coli infection,ACTR3C,https://www.genome.jp/kegg/
path:map05130,KEGG,1902,Pathogenic Escherichia coli infection,LPAR1,https://www.genome.jp/kegg/
path:map05130,KEGG,8743,Pathogenic Escherichia coli infection,TNFSF10,https://www.genome.jp/kegg/
path:map05130,KEGG,387,Pathogenic Escherichia coli infection,RHOA,https://www.genome.jp/kegg/
path:map05130,KEGG,3725,Pathogenic Escherichia coli infection,JUN,https://www.genome.jp/kegg/
path:map05130,KEGG,203068,Pathogenic Escherichia coli infection,TUBB,https://www.genome.jp/kegg/
path:map05130,KEGG,3606,Pathogenic Escherichia coli infection,IL18,https://www.genome.jp/kegg/
path:map05130,KEGG,7280,Pathogenic Escherichia coli infection,TUBB2A,https://www.genome.jp/kegg/
path:map05130,KEGG,3553,Pathogenic Escherichia coli infection,IL1B,https://www.genome.jp/kegg/
path:map05130,KEGG,5010,Pathogenic Escherichia coli infection,CLDN11,https://www.genome.jp/kegg/
path:map05130,KEGG,9071,Pathogenic Escherichia coli infection,CLDN10,https://www.genome.jp/kegg/
path:map05130,KEGG,347733,Pathogenic Escherichia coli infection,TUBB2B,https://www.genome.jp/kegg/
path:map05130,KEGG,10686,Pathogenic Escherichia coli infection,CLDN16,https://www.genome.jp/kegg/
path:map05130,KEGG,24146,Pathogenic Escherichia coli infection,CLDN15,https://www.genome.jp/kegg/
path:map05130,KEGG,23562,Pathogenic Escherichia coli infection,CLDN14,https://www.genome.jp/kegg/
path:map05130,KEGG,149461,Pathogenic Escherichia coli infection,CLDN19,https://www.genome.jp/kegg/
path:map05130,KEGG,9181,Pathogenic Escherichia coli infection,ARHGEF2,https://www.genome.jp/kegg/
path:map05130,KEGG,51208,Pathogenic Escherichia coli infection,CLDN18,https://www.genome.jp/kegg/
path:map05130,KEGG,26285,Pathogenic Escherichia coli infection,CLDN17,https://www.genome.jp/kegg/
path:map05130,KEGG,7100,Pathogenic Escherichia coli infection,TLR5,https://www.genome.jp/kegg/
path:map05130,KEGG,7099,Pathogenic Escherichia coli infection,TLR4,https://www.genome.jp/kegg/
path:map05130,KEGG,10552,Pathogenic Escherichia coli infection,ARPC1A,https://www.genome.jp/kegg/
path:map05130,KEGG,10972,Pathogenic Escherichia coli infection,TMED10,https://www.genome.jp/kegg/
path:map05130,KEGG,375,Pathogenic Escherichia coli infection,ARF1,https://www.genome.jp/kegg/
path:map05130,KEGG,9138,Pathogenic Escherichia coli infection,ARHGEF1,https://www.genome.jp/kegg/
path:map05130,KEGG,10095,Pathogenic Escherichia coli infection,ARPC1B,https://www.genome.jp/kegg/
path:map05130,KEGG,4646,Pathogenic Escherichia coli infection,MYO6,https://www.genome.jp/kegg/
path:map05130,KEGG,8772,Pathogenic Escherichia coli infection,FADD,https://www.genome.jp/kegg/
path:map05130,KEGG,8737,Pathogenic Escherichia coli infection,RIPK1,https://www.genome.jp/kegg/
path:map05130,KEGG,2353,Pathogenic Escherichia coli infection,FOS,https://www.genome.jp/kegg/
path:map05130,KEGG,2147,Pathogenic Escherichia coli infection,F2,https://www.genome.jp/kegg/
path:map05130,KEGG,10383,Pathogenic Escherichia coli infection,TUBB4B,https://www.genome.jp/kegg/
path:map05130,KEGG,10382,Pathogenic Escherichia coli infection,TUBB4A,https://www.genome.jp/kegg/
path:map05130,KEGG,100288814,Pathogenic Escherichia coli infection,CLDN34,https://www.genome.jp/kegg/
path:map05130,KEGG,7082,Pathogenic Escherichia coli infection,TJP1,https://www.genome.jp/kegg/
path:map05130,KEGG,2017,Pathogenic Escherichia coli infection,CTTN,https://www.genome.jp/kegg/
path:map05130,KEGG,3059,Pathogenic Escherichia coli infection,HCLS1,https://www.genome.jp/kegg/
path:map05130,KEGG,382,Pathogenic Escherichia coli infection,ARF6,https://www.genome.jp/kegg/
path:map05130,KEGG,8976,Pathogenic Escherichia coli infection,WASL,https://www.genome.jp/kegg/
path:map05130,KEGG,7846,Pathogenic Escherichia coli infection,TUBA1A,https://www.genome.jp/kegg/
path:map05130,KEGG,137075,Pathogenic Escherichia coli infection,CLDN23,https://www.genome.jp/kegg/
path:map05130,KEGG,3551,Pathogenic Escherichia coli infection,IKBKB,https://www.genome.jp/kegg/
path:map05130,KEGG,53842,Pathogenic Escherichia coli infection,CLDN22,https://www.genome.jp/kegg/
path:map05130,KEGG,84790,Pathogenic Escherichia coli infection,TUBA1C,https://www.genome.jp/kegg/
path:map05130,KEGG,10376,Pathogenic Escherichia coli infection,TUBA1B,https://www.genome.jp/kegg/
path:map05130,KEGG,49861,Pathogenic Escherichia coli infection,CLDN20,https://www.genome.jp/kegg/
path:map05130,KEGG,644672,Pathogenic Escherichia coli infection,CLDN25,https://www.genome.jp/kegg/
path:map05130,KEGG,100132463,Pathogenic Escherichia coli infection,CLDN24,https://www.genome.jp/kegg/
path:map05130,KEGG,5879,Pathogenic Escherichia coli infection,RAC1,https://www.genome.jp/kegg/
path:map05130,KEGG,8517,Pathogenic Escherichia coli infection,IKBKG,https://www.genome.jp/kegg/
path:map05130,KEGG,10802,Pathogenic Escherichia coli infection,SEC24A,https://www.genome.jp/kegg/
path:map05130,KEGG,9632,Pathogenic Escherichia coli infection,SEC24C,https://www.genome.jp/kegg/
path:map05130,KEGG,10427,Pathogenic Escherichia coli infection,SEC24B,https://www.genome.jp/kegg/
path:map05130,KEGG,3492,Pathogenic Escherichia coli infection,IGH,https://www.genome.jp/kegg/
path:map05130,KEGG,7277,Pathogenic Escherichia coli infection,TUBA4A,https://www.genome.jp/kegg/
path:map05130,KEGG,51807,Pathogenic Escherichia coli infection,TUBA8,https://www.genome.jp/kegg/
path:map05130,KEGG,10006,Pathogenic Escherichia coli infection,ABI1,https://www.genome.jp/kegg/
path:map05130,KEGG,355,Pathogenic Escherichia coli infection,FAS,https://www.genome.jp/kegg/
path:map05130,KEGG,9871,Pathogenic Escherichia coli infection,SEC24D,https://www.genome.jp/kegg/
path:map05130,KEGG,5777,Pathogenic Escherichia coli infection,PTPN6,https://www.genome.jp/kegg/
path:map05130,KEGG,5861,Pathogenic Escherichia coli infection,RAB1A,https://www.genome.jp/kegg/
path:map05130,KEGG,5970,Pathogenic Escherichia coli infection,RELA,https://www.genome.jp/kegg/
path:map05130,KEGG,6093,Pathogenic Escherichia coli infection,ROCK1,https://www.genome.jp/kegg/
path:map05130,KEGG,9475,Pathogenic Escherichia coli infection,ROCK2,https://www.genome.jp/kegg/
path:map05130,KEGG,81027,Pathogenic Escherichia coli infection,TUBB1,https://www.genome.jp/kegg/
path:map05130,KEGG,7124,Pathogenic Escherichia coli infection,TNF,https://www.genome.jp/kegg/
path:map05130,KEGG,7278,Pathogenic Escherichia coli infection,TUBA3C,https://www.genome.jp/kegg/
path:map05130,KEGG,29108,Pathogenic Escherichia coli infection,PYCARD,https://www.genome.jp/kegg/
path:map05130,KEGG,347688,Pathogenic Escherichia coli infection,TUBB8,https://www.genome.jp/kegg/
path:map05130,KEGG,5062,Pathogenic Escherichia coli infection,PAK2,https://www.genome.jp/kegg/
path:map05130,KEGG,112714,Pathogenic Escherichia coli infection,TUBA3E,https://www.genome.jp/kegg/
path:map05130,KEGG,5058,Pathogenic Escherichia coli infection,PAK1,https://www.genome.jp/kegg/
path:map05130,KEGG,84617,Pathogenic Escherichia coli infection,TUBB6,https://www.genome.jp/kegg/
path:map05130,KEGG,113457,Pathogenic Escherichia coli infection,TUBA3D,https://www.genome.jp/kegg/
path:map05130,KEGG,10381,Pathogenic Escherichia coli infection,TUBB3,https://www.genome.jp/kegg/
path:map05130,KEGG,79784,Pathogenic Escherichia coli infection,MYH14,https://www.genome.jp/kegg/
path:map05130,KEGG,114548,Pathogenic Escherichia coli infection,NLRP3,https://www.genome.jp/kegg/
path:map05130,KEGG,147945,Pathogenic Escherichia coli infection,NLRP4,https://www.genome.jp/kegg/
path:map05130,KEGG,6188,Pathogenic Escherichia coli infection,RPS3,https://www.genome.jp/kegg/
path:map05130,KEGG,6885,Pathogenic Escherichia coli infection,MAP3K7,https://www.genome.jp/kegg/
path:map05130,KEGG,4628,Pathogenic Escherichia coli infection,MYH10,https://www.genome.jp/kegg/
path:map05130,KEGG,5063,Pathogenic Escherichia coli infection,PAK3,https://www.genome.jp/kegg/
path:map05130,KEGG,4629,Pathogenic Escherichia coli infection,MYH11,https://www.genome.jp/kegg/
path:map05130,KEGG,10061,Pathogenic Escherichia coli infection,ABCF2,https://www.genome.jp/kegg/
path:map05130,KEGG,23365,Pathogenic Escherichia coli infection,ARHGEF12,https://www.genome.jp/kegg/
path:map05130,KEGG,9826,Pathogenic Escherichia coli infection,ARHGEF11,https://www.genome.jp/kegg/
path:map05130,KEGG,2149,Pathogenic Escherichia coli infection,F2R,https://www.genome.jp/kegg/
path:map05130,KEGG,114609,Pathogenic Escherichia coli infection,TIRAP,https://www.genome.jp/kegg/
path:map05130,KEGG,10092,Pathogenic Escherichia coli infection,ARPC5,https://www.genome.jp/kegg/
path:map05130,KEGG,8795,Pathogenic Escherichia coli infection,TNFRSF10B,https://www.genome.jp/kegg/
path:map05130,KEGG,8797,Pathogenic Escherichia coli infection,TNFRSF10A,https://www.genome.jp/kegg/
path:map05130,KEGG,7186,Pathogenic Escherichia coli infection,TRAF2,https://www.genome.jp/kegg/
path:map05130,KEGG,4790,Pathogenic Escherichia coli infection,NFKB1,https://www.genome.jp/kegg/
path:map05130,KEGG,9368,Pathogenic Escherichia coli infection,SLC9A3R1,https://www.genome.jp/kegg/
path:map05130,KEGG,4615,Pathogenic Escherichia coli infection,MYD88,https://www.genome.jp/kegg/
path:map05130,KEGG,10094,Pathogenic Escherichia coli infection,ARPC3,https://www.genome.jp/kegg/
path:map05130,KEGG,10093,Pathogenic Escherichia coli infection,ARPC4,https://www.genome.jp/kegg/
path:map05130,KEGG,10109,Pathogenic Escherichia coli infection,ARPC2,https://www.genome.jp/kegg/
path:map05130,KEGG,4691,Pathogenic Escherichia coli infection,NCL,https://www.genome.jp/kegg/
path:map05130,KEGG,7189,Pathogenic Escherichia coli infection,TRAF6,https://www.genome.jp/kegg/
path:map05130,KEGG,257397,Pathogenic Escherichia coli infection,TAB3,https://www.genome.jp/kegg/
path:map05130,KEGG,23118,Pathogenic Escherichia coli infection,TAB2,https://www.genome.jp/kegg/
path:map05130,KEGG,10454,Pathogenic Escherichia coli infection,TAB1,https://www.genome.jp/kegg/
path:map05130,KEGG,71,Pathogenic Escherichia coli infection,ACTG1,https://www.genome.jp/kegg/
path:map05130,KEGG,356,Pathogenic Escherichia coli infection,FASLG,https://www.genome.jp/kegg/
path:map05130,KEGG,25,Pathogenic Escherichia coli infection,ABL1,https://www.genome.jp/kegg/
path:map05130,KEGG,10096,Pathogenic Escherichia coli infection,ACTR3,https://www.genome.jp/kegg/
path:map05130,KEGG,10097,Pathogenic Escherichia coli infection,ACTR2,https://www.genome.jp/kegg/
path:map05130,KEGG,5781,Pathogenic Escherichia coli infection,PTPN11,https://www.genome.jp/kegg/
path:map05130,KEGG,51135,Pathogenic Escherichia coli infection,IRAK4,https://www.genome.jp/kegg/
path:map05130,KEGG,10458,Pathogenic Escherichia coli infection,BAIAP2,https://www.genome.jp/kegg/
path:map05130,KEGG,7132,Pathogenic Escherichia coli infection,TNFRSF1A,https://www.genome.jp/kegg/
path:map05130,KEGG,4793,Pathogenic Escherichia coli infection,NFKBIB,https://www.genome.jp/kegg/
path:map05130,KEGG,4792,Pathogenic Escherichia coli infection,NFKBIA,https://www.genome.jp/kegg/
path:map05130,KEGG,2212,Pathogenic Escherichia coli infection,FCGR2A,https://www.genome.jp/kegg/
path:map05130,KEGG,3569,Pathogenic Escherichia coli infection,IL6,https://www.genome.jp/kegg/
path:map05130,KEGG,4627,Pathogenic Escherichia coli infection,MYH9,https://www.genome.jp/kegg/
path:map05130,KEGG,54205,Pathogenic Escherichia coli infection,CYCS,https://www.genome.jp/kegg/
path:map05130,KEGG,7009,Pathogenic Escherichia coli infection,TMBIM6,https://www.genome.jp/kegg/
path:map05130,KEGG,3576,Pathogenic Escherichia coli infection,CXCL8,https://www.genome.jp/kegg/
path:map05130,KEGG,8717,Pathogenic Escherichia coli infection,TRADD,https://www.genome.jp/kegg/
path:map05130,KEGG,55845,Pathogenic Escherichia coli infection,BRK1,https://www.genome.jp/kegg/
path:map05130,KEGG,841,Pathogenic Escherichia coli infection,CASP8,https://www.genome.jp/kegg/
path:map05130,KEGG,842,Pathogenic Escherichia coli infection,CASP9,https://www.genome.jp/kegg/
path:map05130,KEGG,840,Pathogenic Escherichia coli infection,CASP7,https://www.genome.jp/kegg/
path:map05130,KEGG,837,Pathogenic Escherichia coli infection,CASP4,https://www.genome.jp/kegg/
path:map05130,KEGG,3654,Pathogenic Escherichia coli infection,IRAK1,https://www.genome.jp/kegg/
path:map05130,KEGG,836,Pathogenic Escherichia coli infection,CASP3,https://www.genome.jp/kegg/
path:map05130,KEGG,834,Pathogenic Escherichia coli infection,CASP1,https://www.genome.jp/kegg/
path:map05130,KEGG,8936,Pathogenic Escherichia coli infection,WASF1,https://www.genome.jp/kegg/
path:map05130,KEGG,10163,Pathogenic Escherichia coli infection,WASF2,https://www.genome.jp/kegg/
path:map05130,KEGG,10810,Pathogenic Escherichia coli infection,WASF3,https://www.genome.jp/kegg/
path:map05130,KEGG,1147,Pathogenic Escherichia coli infection,CHUK,https://www.genome.jp/kegg/
path:map05130,KEGG,4651,Pathogenic Escherichia coli infection,MYO10,https://www.genome.jp/kegg/
path:map05130,KEGG,998,Pathogenic Escherichia coli infection,CDC42,https://www.genome.jp/kegg/
path:map05130,KEGG,4643,Pathogenic Escherichia coli infection,MYO1E,https://www.genome.jp/kegg/
path:map05130,KEGG,1366,Pathogenic Escherichia coli infection,CLDN7,https://www.genome.jp/kegg/
path:map05130,KEGG,9074,Pathogenic Escherichia coli infection,CLDN6,https://www.genome.jp/kegg/
path:map05130,KEGG,4542,Pathogenic Escherichia coli infection,MYO1F,https://www.genome.jp/kegg/
path:map05130,KEGG,4641,Pathogenic Escherichia coli infection,MYO1C,https://www.genome.jp/kegg/
path:map05130,KEGG,7122,Pathogenic Escherichia coli infection,CLDN5,https://www.genome.jp/kegg/
path:map05130,KEGG,1364,Pathogenic Escherichia coli infection,CLDN4,https://www.genome.jp/kegg/
path:map05130,KEGG,4642,Pathogenic Escherichia coli infection,MYO1D,https://www.genome.jp/kegg/
path:map05130,KEGG,4640,Pathogenic Escherichia coli infection,MYO1A,https://www.genome.jp/kegg/
path:map05130,KEGG,4430,Pathogenic Escherichia coli infection,MYO1B,https://www.genome.jp/kegg/
path:map05130,KEGG,9080,Pathogenic Escherichia coli infection,CLDN9,https://www.genome.jp/kegg/
path:map05130,KEGG,9073,Pathogenic Escherichia coli infection,CLDN8,https://www.genome.jp/kegg/
path:map05130,KEGG,2597,Pathogenic Escherichia coli infection,GAPDH,https://www.genome.jp/kegg/
path:map05130,KEGG,64005,Pathogenic Escherichia coli infection,MYO1G,https://www.genome.jp/kegg/
path:map05130,KEGG,283446,Pathogenic Escherichia coli infection,MYO1H,https://www.genome.jp/kegg/
path:map05130,KEGG,3688,Pathogenic Escherichia coli infection,ITGB1,https://www.genome.jp/kegg/
path:map05130,KEGG,6714,Pathogenic Escherichia coli infection,SRC,https://www.genome.jp/kegg/
path:map05130,KEGG,7456,Pathogenic Escherichia coli infection,WIPF1,https://www.genome.jp/kegg/
path:map05130,KEGG,147179,Pathogenic Escherichia coli infection,WIPF2,https://www.genome.jp/kegg/
path:map05130,KEGG,10787,Pathogenic Escherichia coli infection,NCKAP1,https://www.genome.jp/kegg/
path:map05130,KEGG,644150,Pathogenic Escherichia coli infection,WIPF3,https://www.genome.jp/kegg/
path:map05130,KEGG,27128,Pathogenic Escherichia coli infection,CYTH4,https://www.genome.jp/kegg/
path:map05130,KEGG,9265,Pathogenic Escherichia coli infection,CYTH3,https://www.genome.jp/kegg/
path:map05130,KEGG,5601,Pathogenic Escherichia coli infection,MAPK9,https://www.genome.jp/kegg/
path:map05130,KEGG,5599,Pathogenic Escherichia coli infection,MAPK8,https://www.genome.jp/kegg/
path:map05130,KEGG,2768,Pathogenic Escherichia coli infection,GNA12,https://www.genome.jp/kegg/
path:map05130,KEGG,10672,Pathogenic Escherichia coli infection,GNA13,https://www.genome.jp/kegg/
path:map05130,KEGG,5595,Pathogenic Escherichia coli infection,MAPK3,https://www.genome.jp/kegg/
path:map05130,KEGG,5594,Pathogenic Escherichia coli infection,MAPK1,https://www.genome.jp/kegg/
path:map05130,KEGG,578,Pathogenic Escherichia coli infection,BAK1,https://www.genome.jp/kegg/
path:map05130,KEGG,2534,Pathogenic Escherichia coli infection,FYN,https://www.genome.jp/kegg/
path:map05130,KEGG,9266,Pathogenic Escherichia coli infection,CYTH2,https://www.genome.jp/kegg/
path:map05130,KEGG,4690,Pathogenic Escherichia coli infection,NCK1,https://www.genome.jp/kegg/
path:map05130,KEGG,8440,Pathogenic Escherichia coli infection,NCK2,https://www.genome.jp/kegg/
path:map05130,KEGG,9267,Pathogenic Escherichia coli infection,CYTH1,https://www.genome.jp/kegg/
path:map05200,KEGG,1950,Pathways in cancer,EGF,https://www.genome.jp/kegg/
path:map05200,KEGG,572,Pathways in cancer,BAD,https://www.genome.jp/kegg/
path:map05200,KEGG,27436,Pathways in cancer,EML4,https://www.genome.jp/kegg/
path:map05200,KEGG,581,Pathways in cancer,BAX,https://www.genome.jp/kegg/
path:map05200,KEGG,185,Pathways in cancer,AGTR1,https://www.genome.jp/kegg/
path:map05200,KEGG,51176,Pathways in cancer,LEF1,https://www.genome.jp/kegg/
path:map05200,KEGG,5925,Pathways in cancer,RB1,https://www.genome.jp/kegg/
path:map05200,KEGG,5899,Pathways in cancer,RALB,https://www.genome.jp/kegg/
path:map05200,KEGG,107,Pathways in cancer,ADCY1,https://www.genome.jp/kegg/
path:map05200,KEGG,5898,Pathways in cancer,RALA,https://www.genome.jp/kegg/
path:map05200,KEGG,111,Pathways in cancer,ADCY5,https://www.genome.jp/kegg/
path:map05200,KEGG,196883,Pathways in cancer,ADCY4,https://www.genome.jp/kegg/
path:map05200,KEGG,11211,Pathways in cancer,FZD10,https://www.genome.jp/kegg/
path:map05200,KEGG,109,Pathways in cancer,ADCY3,https://www.genome.jp/kegg/
path:map05200,KEGG,369,Pathways in cancer,ARAF,https://www.genome.jp/kegg/
path:map05200,KEGG,108,Pathways in cancer,ADCY2,https://www.genome.jp/kegg/
path:map05200,KEGG,115,Pathways in cancer,ADCY9,https://www.genome.jp/kegg/
path:map05200,KEGG,28514,Pathways in cancer,DLL1,https://www.genome.jp/kegg/
path:map05200,KEGG,114,Pathways in cancer,ADCY8,https://www.genome.jp/kegg/
path:map05200,KEGG,113,Pathways in cancer,ADCY7,https://www.genome.jp/kegg/
path:map05200,KEGG,10683,Pathways in cancer,DLL3,https://www.genome.jp/kegg/
path:map05200,KEGG,54567,Pathways in cancer,DLL4,https://www.genome.jp/kegg/
path:map05200,KEGG,112,Pathways in cancer,ADCY6,https://www.genome.jp/kegg/
path:map05200,KEGG,54331,Pathways in cancer,GNG2,https://www.genome.jp/kegg/
path:map05200,KEGG,2786,Pathways in cancer,GNG4,https://www.genome.jp/kegg/
path:map05200,KEGG,2785,Pathways in cancer,GNG3,https://www.genome.jp/kegg/
path:map05200,KEGG,2787,Pathways in cancer,GNG5,https://www.genome.jp/kegg/
path:map05200,KEGG,10342,Pathways in cancer,TFG,https://www.genome.jp/kegg/
path:map05200,KEGG,10000,Pathways in cancer,AKT3,https://www.genome.jp/kegg/
path:map05200,KEGG,94235,Pathways in cancer,GNG8,https://www.genome.jp/kegg/
path:map05200,KEGG,2788,Pathways in cancer,GNG7,https://www.genome.jp/kegg/
path:map05200,KEGG,4609,Pathways in cancer,MYC,https://www.genome.jp/kegg/
path:map05200,KEGG,207,Pathways in cancer,AKT1,https://www.genome.jp/kegg/
path:map05200,KEGG,208,Pathways in cancer,AKT2,https://www.genome.jp/kegg/
path:map05200,KEGG,6778,Pathways in cancer,STAT6,https://www.genome.jp/kegg/
path:map05200,KEGG,3280,Pathways in cancer,HES1,https://www.genome.jp/kegg/
path:map05200,KEGG,388585,Pathways in cancer,HES5,https://www.genome.jp/kegg/
path:map05200,KEGG,2535,Pathways in cancer,FZD2,https://www.genome.jp/kegg/
path:map05200,KEGG,1387,Pathways in cancer,CREBBP,https://www.genome.jp/kegg/
path:map05200,KEGG,8321,Pathways in cancer,FZD1,https://www.genome.jp/kegg/
path:map05200,KEGG,5582,Pathways in cancer,PRKCG,https://www.genome.jp/kegg/
path:map05200,KEGG,182,Pathways in cancer,JAG1,https://www.genome.jp/kegg/
path:map05200,KEGG,8322,Pathways in cancer,FZD4,https://www.genome.jp/kegg/
path:map05200,KEGG,7480,Pathways in cancer,WNT10B,https://www.genome.jp/kegg/
path:map05200,KEGG,80326,Pathways in cancer,WNT10A,https://www.genome.jp/kegg/
path:map05200,KEGG,3714,Pathways in cancer,JAG2,https://www.genome.jp/kegg/
path:map05200,KEGG,7976,Pathways in cancer,FZD3,https://www.genome.jp/kegg/
path:map05200,KEGG,8323,Pathways in cancer,FZD6,https://www.genome.jp/kegg/
path:map05200,KEGG,7855,Pathways in cancer,FZD5,https://www.genome.jp/kegg/
path:map05200,KEGG,8325,Pathways in cancer,FZD8,https://www.genome.jp/kegg/
path:map05200,KEGG,8324,Pathways in cancer,FZD7,https://www.genome.jp/kegg/
path:map05200,KEGG,8326,Pathways in cancer,FZD9,https://www.genome.jp/kegg/
path:map05200,KEGG,5579,Pathways in cancer,PRKCB,https://www.genome.jp/kegg/
path:map05200,KEGG,5578,Pathways in cancer,PRKCA,https://www.genome.jp/kegg/
path:map05200,KEGG,367,Pathways in cancer,AR,https://www.genome.jp/kegg/
path:map05200,KEGG,613,Pathways in cancer,BCR,https://www.genome.jp/kegg/
path:map05200,KEGG,6688,Pathways in cancer,SPI1,https://www.genome.jp/kegg/
path:map05200,KEGG,1488,Pathways in cancer,CTBP2,https://www.genome.jp/kegg/
path:map05200,KEGG,1487,Pathways in cancer,CTBP1,https://www.genome.jp/kegg/
path:map05200,KEGG,5155,Pathways in cancer,PDGFB,https://www.genome.jp/kegg/
path:map05200,KEGG,5154,Pathways in cancer,PDGFA,https://www.genome.jp/kegg/
path:map05200,KEGG,2002,Pathways in cancer,ELK1,https://www.genome.jp/kegg/
path:map05200,KEGG,3091,Pathways in cancer,HIF1A,https://www.genome.jp/kegg/
path:map05200,KEGG,5568,Pathways in cancer,PRKACG,https://www.genome.jp/kegg/
path:map05200,KEGG,3162,Pathways in cancer,HMOX1,https://www.genome.jp/kegg/
path:map05200,KEGG,4824,Pathways in cancer,NKX3-1,https://www.genome.jp/kegg/
path:map05200,KEGG,5335,Pathways in cancer,PLCG1,https://www.genome.jp/kegg/
path:map05200,KEGG,5336,Pathways in cancer,PLCG2,https://www.genome.jp/kegg/
path:map05200,KEGG,5567,Pathways in cancer,PRKACB,https://www.genome.jp/kegg/
path:map05200,KEGG,5566,Pathways in cancer,PRKACA,https://www.genome.jp/kegg/
path:map05200,KEGG,2949,Pathways in cancer,GSTM5,https://www.genome.jp/kegg/
path:map05200,KEGG,2948,Pathways in cancer,GSTM4,https://www.genome.jp/kegg/
path:map05200,KEGG,2947,Pathways in cancer,GSTM3,https://www.genome.jp/kegg/
path:map05200,KEGG,2946,Pathways in cancer,GSTM2,https://www.genome.jp/kegg/
path:map05200,KEGG,3725,Pathways in cancer,JUN,https://www.genome.jp/kegg/
path:map05200,KEGG,2944,Pathways in cancer,GSTM1,https://www.genome.jp/kegg/
path:map05200,KEGG,3728,Pathways in cancer,JUP,https://www.genome.jp/kegg/
path:map05200,KEGG,8643,Pathways in cancer,PTCH2,https://www.genome.jp/kegg/
path:map05200,KEGG,2335,Pathways in cancer,FN1,https://www.genome.jp/kegg/
path:map05200,KEGG,5727,Pathways in cancer,PTCH1,https://www.genome.jp/kegg/
path:map05200,KEGG,7483,Pathways in cancer,WNT9A,https://www.genome.jp/kegg/
path:map05200,KEGG,673,Pathways in cancer,BRAF,https://www.genome.jp/kegg/
path:map05200,KEGG,7484,Pathways in cancer,WNT9B,https://www.genome.jp/kegg/
path:map05200,KEGG,7849,Pathways in cancer,PAX8,https://www.genome.jp/kegg/
path:map05200,KEGG,5915,Pathways in cancer,RARB,https://www.genome.jp/kegg/
path:map05200,KEGG,8030,Pathways in cancer,CCDC6,https://www.genome.jp/kegg/
path:map05200,KEGG,5914,Pathways in cancer,RARA,https://www.genome.jp/kegg/
path:map05200,KEGG,5979,Pathways in cancer,RET,https://www.genome.jp/kegg/
path:map05200,KEGG,7012,Pathways in cancer,TERC,https://www.genome.jp/kegg/
